No de client;Produit;Date; QuantitÇ ;Prix unitaire;Panne = U;Actif = 0;CapacitÇ citerne;Automatique = 1;Limite degrÇs jour;Degres jour cumulÇs;Temperature
215032;GX;27-11-19;150;0;58360 ?;;;;;;5
215278;G;27-11-19;768;0;53220 ?;;;;;;5
216426;G;27-11-19;1.000;0;58120 ?;;;;;;5
216625;G;27-11-19;1.391;0;58120 ?;;;;;;5
216770;G;27-11-19;1.300;0;58120 ?;;;;;;5
216995;G;27-11-19;1.000;0;58120 ?;;;;;;5
216995;G;27-11-19;1.000;0;55180 ?;;;;;;5
218220;G;27-11-19;3.000;0;55670 ?;U;;;;;5
218888;G;27-11-19;5.949;0;55670 ?;U;;;;;5
220113;G;27-11-19;800;0;58120 ?;;;;;;5
221339;G;27-11-19;500;0;58120 ?;;;;;;5
221590;GX;27-11-19;2.000;0;58360 ?;;;;;;5
222140;G;27-11-19;1.000;0;58120 ?;;;;;;5
222150;G;27-11-19;1.000;0;58120 ?;;;;;;5
222822;G;27-11-19;500;0;58120 ?;;;;;;5
222984;G;27-11-19;700;0;58120 ?;;;;;;5
223513;GX;27-11-19;199;0;58360 ?;;;;;;5
223847;G;27-11-19;2.000;0;58120 ?;;;;;;5
224020;G;27-11-19;1.483;0;58120 ?;;;;;;5
224140;G;27-11-19;2.000;0;58120 ?;;;;;;5
224165;G;27-11-19;2.000;0;58120 ?;;;;;;5
224205;GX;27-11-19;1.000;0;58360 ?;;;;;;5
224637;G;27-11-19;1.000;0;58120 ?;;;;;;5
224972;G;27-11-19;500;0;58120 ?;;;;;;5
224982;G;27-11-19;500;0;58610 ?;U;;;;;5
225702;G;27-11-19;500;0;58400 ?;;;;;;5
225814;G;27-11-19;500;0;58120 ?;;;;;;5
226029;G;27-11-19;2.000;0;58120 ?;;;;;;5
226186;G;27-11-19;2.000;0;58120 ?;U;;;;;5
226489;G;27-11-19;1.000;0;53220 ?;;;;;;5
226912;G;27-11-19;600;0;58120 ?;;;;;;5
226928;GX;27-11-19;2.000;0;56160 ?;;;;;;5
226928;G;27-11-19;1.200;0;55950 ?;;;;;;5
227681;G;27-11-19;2.000;0;58120 ?;;;;;;5
227777;G;27-11-19;1.000;0;58120 ?;;;;;;5
227962;G;27-11-19;1.000;0;58120 ?;;;;;;5
228592;G;27-11-19;3.000;0;58120 ?;U;;;;;5
229041;G;27-11-19;2.000;0;58120 ?;;;;;;5
229148;GX;27-11-19;50;0;58360 ?;;;;;;5
229332;G;27-11-19;2.300;0;58120 ?;;;;;;5
229489;G;27-11-19;1.614;0;51850 ?;;;;;;5
229490;G;27-11-19;1.266;0;51850 ?;;;;;;5
229688;G;27-11-19;1.000;0;58120 ?;;;;;;5
231297;G;27-11-19;1.000;0;58120 ?;;;;;;5
231383;G;27-11-19;500;0;58120 ?;;;;;;5
232348;G;27-11-19;1.200;0;58120 ?;;;;;;5
232548;G;27-11-19;1.500;0;58120 ?;;;;;;5
232807;G;27-11-19;1.000;0;58120 ?;;;;;;5
232831;G;27-11-19;1.000;0;53220 ?;;;;;;5
233531;G;27-11-19;961;0;58120 ?;;;;;;5
233749;G;27-11-19;1.905;0;58120 ?;;;;;;5
234150;G;27-11-19;500;0;58120 ?;;;;;;5
234351;G;27-11-19;600;0;56850 ?;;;;;;5
234649;G;27-11-19;1.749;0;58120 ?;;;;;;5
234653;G;27-11-19;1.200;0;57440 ?;;;;;;5
235156;G;27-11-19;500;0;57390 ?;;;;;;5
235199;G;27-11-19;500;0;58120 ?;;;;;;5
235669;G;27-11-19;500;0;58120 ?;;;;;;5
235706;G;27-11-19;1.000;0;55620 ?;;;;;;5
235909;G;27-11-19;1.665;0;58120 ?;;;;;;5
235933;G;27-11-19;2.000;0;58120 ?;U;;;;;5
235989;G;27-11-19;1.000;0;56850 ?;;;;;;5
235990;G;27-11-19;1.300;0;58120 ?;U;;;;;5
236152;GX;27-11-19;2.500;0;50900 ?;;;;;;5
236244;G;27-11-19;1.500;0;55120 ?;;;;;;5
236413;G;27-11-19;500;0;57390 ?;;;;;;5
236484;G;27-11-19;1.000;0;58120 ?;;;;;;5
236728;G;27-11-19;500;0;58120 ?;U;;;;;5
236774;G;27-11-19;1.400;0;58120 ?;;;;;;5
236775;G;27-11-19;1.500;0;58120 ?;;;;;;5
236776;G;27-11-19;600;0;58120 ?;;;;;;5
236777;G;27-11-19;1.000;0;58120 ?;;;;;;5
236778;G;27-11-19;1.918;0;55590 ?;;;;;;5
236779;G;27-11-19;500;0;58120 ?;U;;;;;5
2192;G;28-11-19;1.000;0;58480 ?;;;;;;3
2261;G;28-11-19;1.000;0;58480 ?;;;;;;3
6032;G;28-11-19;1.000;0;57390 ?;;;;;;3
8229;G;28-11-19;1.800;0;58480 ?;;;;;;3
9023;G;28-11-19;1.000;0;58480 ?;;;;;;3
12487;G;28-11-19;6.942;0;56030 ?;;;;;;3
13028;G;28-11-19;2.000;0;58480 ?;;;;;;3
13386;GX;28-11-19;172;0;56460 ?;;;;;;3
50693;G;28-11-19;2.000;0;58480 ?;;;;;;3
51926;G;28-11-19;500;0;58410 ?;U;;;;;3
53534;G;28-11-19;500;0;58610 ?;U;;;;;3
55602;G;28-11-19;1.000;0;58480 ?;;;;;;3
59559;G;28-11-19;1.000;0;58410 ?;;;;;;3
59567;G;28-11-19;914;0;58400 ?;;;;;;3
60793;GX;28-11-19;8.011;0;56250 ?;;;;;;3
60793;G;28-11-19;5.210;0;56030 ?;;;;;;3
60902;G;28-11-19;2.000;0;58410 ?;;;;;;3
61438;G;28-11-19;1.400;0;58480 ?;;;;;;3
61780;G;28-11-19;1.000;0;54760 ?;;;;;;3
62171;G;28-11-19;1.000;0;58410 ?;;;;;;3
62268;G;28-11-19;1.000;0;51980 ?;;;;;;3
62361;G;28-11-19;1.000;0;54210 ?;;;;;;3
62361;G;28-11-19;644;0;56710 ?;;;;;;3
62361;G;28-11-19;-644;0;54210 ?;;;;;;3
62361;G;28-11-19;-644;0;56710 ?;;;;;;3
63593;G;28-11-19;1.949;0;58480 ?;;;;;;3
100870;G;28-11-19;500;0;58400 ?;;;;;;3
101253;G;28-11-19;-2.000;0;57430 ?;;;;;;3
102926;G;28-11-19;1.000;0;58480 ?;;;;;;3
210521;G;28-11-19;1.700;0;53510 ?;;;;;;3
210835;G;28-11-19;2.000;0;58480 ?;;;;;;3
210950;G;28-11-19;1.000;0;58480 ?;;;;;;3
211560;GX;28-11-19;14.451;0;56170 ?;;;;;;3
212278;GX;28-11-19;2.085;0;56250 ?;;;;;;3
212278;G;28-11-19;7.267;0;56030 ?;;;;;;3
212278;G;28-11-19;19.887;0;56030 ?;;;;;;3
212399;G;28-11-19;500;0;58400 ?;;;;;;3
212608;G;28-11-19;1.000;0;51980 ?;;;;;;3
212771;G;28-11-19;500;0;57390 ?;;;;;;3
212940;G;28-11-19;2.000;0;58480 ?;;;;;;3
213569;G;28-11-19;600;0;58480 ?;U;;;;;3
215032;GX;28-11-19;25;0;58710 ?;;;;;;3
215032;GX;28-11-19;125;0;58710 ?;;;;;;3
215032;GX;28-11-19;50;0;58710 ?;;;;;;3
215032;GX;28-11-19;50;0;58710 ?;;;;;;3
215032;GX;28-11-19;50;0;58710 ?;;;;;;3
215032;GX;28-11-19;25;0;58710 ?;;;;;;3
215622;G;28-11-19;600;0;58400 ?;;;;;;3
216211;GX;28-11-19;50;0;58630 ?;;;;;;3
217671;G;28-11-19;1.000;0;58610 ?;;;;;;3
218557;G;28-11-19;1.000;0;58480 ?;;;;;;3
219498;G;28-11-19;500;0;58400 ?;;;;;;3
219988;G;28-11-19;500;0;57390 ?;;;;;;3
221865;G;28-11-19;2.000;0;58410 ?;;;;;;3
222209;G;28-11-19;2.500;0;58480 ?;;;;;;3
222209;G;28-11-19;500;0;51980 ?;;;;;;3
222580;G;28-11-19;2.458;0;58480 ?;;;;;;3
222878;G;28-11-19;2.500;0;58480 ?;;;;;;3
223156;G;28-11-19;1.000;0;58480 ?;;;;;;3
223309;G;28-11-19;1.500;0;53510 ?;;;;;;3
223311;G;28-11-19;500;0;58400 ?;;;;;;3
223620;G;28-11-19;500;0;58400 ?;;;;;;3
224008;G;28-11-19;500;0;00000 ?;;;;;;3
224008;G;28-11-19;500;0;55910 ?;;;;;;3
224300;G;28-11-19;2.000;0;58480 ?;;;;;;3
224591;G;28-11-19;1.000;0;56850 ?;;;;;;3
226002;G;28-11-19;1.000;0;58410 ?;U;;;;;3
226650;G;28-11-19;500;0;58400 ?;;;;;;3
226684;G;28-11-19;700;0;58400 ?;;;;;;3
226812;G;28-11-19;500;0;58410 ?;;;;;;3
228260;G;28-11-19;1.000;0;58120 ?;;;;;;3
229177;G;28-11-19;1.000;0;58480 ?;;;;;;3
229491;GX;28-11-19;25;0;57520 ?;;;;;;3
229832;G;28-11-19;500;0;58400 ?;;;;;;3
229932;G;28-11-19;1.000;0;58480 ?;;;;;;3
231271;G;28-11-19;998;0;58480 ?;U;;;;;3
231510;G;28-11-19;1.500;0;58410 ?;;;;;;3
231680;G;28-11-19;500;0;58120 ?;;;;;;3
231921;G;28-11-19;700;0;58400 ?;;;;;;3
232513;G;28-11-19;1.000;0;58480 ?;;;;;;3
232601;G;28-11-19;1.000;0;58480 ?;;;;;;3
232628;G;28-11-19;1.000;0;58480 ?;;;;;;3
233406;G;28-11-19;500;0;58410 ?;U;;;;;3
233666;G;28-11-19;500;0;58610 ?;U;;;;;3
234178;G;28-11-19;1.000;0;58480 ?;;;;;;3
234199;G;28-11-19;500;0;57390 ?;;;;;;3
234434;G;28-11-19;500;0;53500 ?;;;;;;3
235167;G;28-11-19;1.000;0;58480 ?;U;;;;;3
235597;G;28-11-19;500;0;56850 ?;;;;;;3
235630;GX;28-11-19;5.001;0;56250 ?;;;;;;3
235630;G;28-11-19;5.804;0;56030 ?;;;;;;3
235638;G;28-11-19;1.500;0;56850 ?;;;;;;3
236112;G;28-11-19;500;0;58410 ?;U;;;;;3
236780;G;28-11-19;500;0;58610 ?;U;;;;;3
236781;G;28-11-19;2.000;0;57430 ?;;;;;;3
236782;G;28-11-19;1.000;0;58410 ?;;;;;;3
236783;G;28-11-19;1.000;0;57100 ?;;;;;;3
236785;G;28-11-19;500;0;58400 ?;;;;;;3
6065;G;29-11-19;2.000;0;58400 ?;;;;;;4
12565;G;29-11-19;2.000;0;58480 ?;;;;;;4
16442;G;29-11-19;1.000;0;58480 ?;;;;;;4
50185;G;29-11-19;2.000;0;58400 ?;;;;;;4
51850;GX;29-11-19;1.000;0;54060 ?;;;;;;4
51963;G;29-11-19;1.000;0;53580 ?;;;;;;4
59567;G;29-11-19;1.159;0;57390 ?;;;;;;4
59643;G;29-11-19;1.000;0;58400 ?;;;;;;4
61091;G;29-11-19;2.000;0;58400 ?;;;;;;4
62503;G;29-11-19;500;0;57390 ?;;;;;;4
63773;G;29-11-19;1.000;0;58480 ?;;;;;;4
100617;G;29-11-19;1.000;0;58400 ?;;;;;;4
100860;G;29-11-19;2.700;0;56030 ?;;;;;;4
102645;G;29-11-19;1.000;0;58400 ?;;;;;;4
210547;G;29-11-19;500;0;57390 ?;;;;;;4
211560;GX;29-11-19;7.591;0;56250 ?;;;;;;4
211560;GX;29-11-19;6.968;0;56250 ?;;;;;;4
211560;GX;29-11-19;14.468;0;56160 ?;;;;;;4
212278;GX;29-11-19;1.080;0;56160 ?;;;;;;4
212278;G;29-11-19;6.317;0;55950 ?;;;;;;4
212421;G;29-11-19;500;0;57390 ?;;;;;;4
213038;G;29-11-19;1.500;0;55900 ?;;;;;;4
213160;GX;29-11-19;500;0;57580 ?;;;;;;4
214105;G;29-11-19;1.000;0;58400 ?;;;;;;4
214248;GX;29-11-19;6.450;0;58610 ?;;;;;;4
214248;G;29-11-19;3.000;0;58400 ?;;;;;;4
215032;GX;29-11-19;100;0;58710 ?;;;;;;4
215032;GX;29-11-19;25;0;58610 ?;;;;;;4
215522;G;29-11-19;500;0;58480 ?;U;;;;;4
216132;G;29-11-19;700;0;56850 ?;;;;;;4
216479;G;29-11-19;1.000;0;58480 ?;;;;;;4
217843;G;29-11-19;1.000;0;52580 ?;;;;;;4
217844;G;29-11-19;1.000;0;52580 ?;;;;;;4
217846;G;29-11-19;1.600;0;52580 ?;;;;;;4
218536;G;29-11-19;1.000;0;53580 ?;;;;;;4
218711;G;29-11-19;1.976;0;52580 ?;;;;;;4
219748;G;29-11-19;1.750;0;58400 ?;;;;;;4
220422;G;29-11-19;1.000;0;58400 ?;;;;;;4
220706;G;29-11-19;500;0;57390 ?;;;;;;4
220954;G;29-11-19;1.333;0;58400 ?;;;;;;4
222429;GX;29-11-19;2.000;0;58710 ?;;;;;;4
222839;GX;29-11-19;125;0;58610 ?;;;;;;4
223108;G;29-11-19;4.500;0;55950 ?;;;;;;4
223108;GX;29-11-19;3.500;0;56160 ?;;;;;;4
223932;G;29-11-19;700;0;57390 ?;;;;;;4
224175;G;29-11-19;2.000;0;52580 ?;;;;;;4
225687;G;29-11-19;1.000;0;58400 ?;;;;;;4
225935;G;29-11-19;500;0;58400 ?;;;;;;4
226001;G;29-11-19;1.000;0;58400 ?;;;;;;4
226063;G;29-11-19;2.000;0;58480 ?;;;;;;4
226099;G;29-11-19;500;0;58400 ?;;;;;;4
226511;G;29-11-19;1.000;0;58400 ?;;;;;;4
227923;G;29-11-19;643;0;58400 ?;;;;;;4
228446;G;29-11-19;1.500;0;58400 ?;;;;;;4
229077;GX;29-11-19;125;0;58710 ?;;;;;;4
229223;G;29-11-19;1.000;0;58480 ?;;;;;;4
229269;G;29-11-19;500;0;58480 ?;U;;;;;4
229957;G;29-11-19;500;0;58400 ?;U;;;;;4
230531;G;29-11-19;1.000;0;58400 ?;;;;;;4
230613;G;29-11-19;500;0;58400 ?;U;;;;;4
231324;G;29-11-19;1.000;0;58400 ?;;;;;;4
231470;G;29-11-19;800;0;57390 ?;;;;;;4
231825;G;29-11-19;1.500;0;58400 ?;;;;;;4
231878;G;29-11-19;1.000;0;52580 ?;;;;;;4
232705;G;29-11-19;3.000;0;58480 ?;;;;;;4
232871;G;29-11-19;865;0;54890 ?;;;;;;4
233191;G;29-11-19;667;0;57390 ?;;;;;;4
234068;G;29-11-19;1.583;0;55210 ?;;;;;;4
234234;G;29-11-19;1.000;0;58400 ?;;;;;;4
234825;G;29-11-19;1.500;0;58480 ?;;;;;;4
234989;G;29-11-19;1.000;0;57390 ?;;;;;;4
235025;G;29-11-19;2.000;0;58400 ?;;;;;;4
235098;G;29-11-19;500;0;59130 ?;;;;;;4
235417;G;29-11-19;1.000;0;58480 ?;U;;;;;4
235532;G;29-11-19;500;0;57390 ?;;;;;;4
235630;G;29-11-19;4.004;0;55950 ?;;;;;;4
235676;G;29-11-19;1.000;0;58480 ?;;;;;;4
235875;G;29-11-19;1.000;0;58400 ?;;;;;;4
236788;G;29-11-19;1.000;0;58480 ?;U;;;;;4
900745;G;29-11-19;2.000;0;58480 ?;;;;;;4
233657;G;30-11-19;2.200;0;58400 ?;;;;;;3
2560;G;02-12-19;1.632;0;58400 ?;;;;;;1
2565;G;02-12-19;1.500;0;58400 ?;;;;;;1
3048;G;02-12-19;2.000;0;57390 ?;;;;;;1
3272;G;02-12-19;1.000;0;57390 ?;;;;;;1
4098;G;02-12-19;1.000;0;57390 ?;;;;;;1
6256;G;02-12-19;1.868;0;57390 ?;;;;;;1
6277;G;02-12-19;2.000;0;57390 ?;;;;;;1
7239;G;02-12-19;800;0;57390 ?;;;;;;1
8113;G;02-12-19;2.000;0;58400 ?;;;;;;1
8287;G;02-12-19;4.910;0;58400 ?;U;;;;;1
8378;G;02-12-19;1.308;0;57390 ?;;;;;;1
15014;G;02-12-19;1.000;0;57390 ?;;;;;;1
22198;GX;02-12-19;75;0;57580 ?;;;;;;1
22198;GX;02-12-19;25;0;57580 ?;;;;;;1
50014;G;02-12-19;2.000;0;58400 ?;;;;;;1
50516;G;02-12-19;1.000;0;52490 ?;;;;;;1
50779;G;02-12-19;509;0;57390 ?;;;;;;1
50834;G;02-12-19;3.000;0;58400 ?;;;;;;1
51215;G;02-12-19;1.000;0;52490 ?;;;;;;1
51961;G;02-12-19;2.000;0;57390 ?;;;;;;1
51994;G;02-12-19;1.000;0;58400 ?;;;;;;1
52064;G;02-12-19;4.500;0;54940 ?;;;;;;1
52064;G;02-12-19;3.500;0;54940 ?;;;;;;1
52064;G;02-12-19;5.000;0;54940 ?;;;;;;1
52340;G;02-12-19;500;0;57390 ?;;;;;;1
53150;G;02-12-19;1.000;0;58400 ?;;;;;;1
53843;G;02-12-19;2.000;0;58400 ?;;;;;;1
54067;G;02-12-19;700;0;58400 ?;U;;;;;1
54098;G;02-12-19;2.300;0;57390 ?;;;;;;1
54167;G;02-12-19;1.000;0;58400 ?;;;;;;1
54982;G;02-12-19;1.500;0;58400 ?;;;;;;1
55302;G;02-12-19;1.000;0;57390 ?;;;;;;1
59567;G;02-12-19;500;0;57390 ?;;;;;;1
59567;G;02-12-19;500;0;57390 ?;;;;;;1
59841;G;02-12-19;1.000;0;58400 ?;;;;;;1
60793;G;02-12-19;5.100;0;55950 ?;;;;;;1
60793;GX;02-12-19;7.221;0;56160 ?;;;;;;1
60793;GX;02-12-19;12.015;0;55130 ?;;;;;;1
61139;G;02-12-19;2.243;0;58400 ?;U;;;;;1
61293;G;02-12-19;2.000;0;58400 ?;;;;;;1
62091;G;02-12-19;1.933;0;58400 ?;;;;;;1
62817;G;02-12-19;1.000;0;57390 ?;;;;;;1
63264;G;02-12-19;1.613;0;58400 ?;;;;;;1
63696;G;02-12-19;1.000;0;58400 ?;;;;;;1
63874;G;02-12-19;8.000;0;50920 ?;;;;;;1
100108;G;02-12-19;1.000;0;58400 ?;;;;;;1
100449;G;02-12-19;1.000;0;52500 ?;;;;;;1
100860;G;02-12-19;4.200;0;55950 ?;;;;;;1
100860;G;02-12-19;2.200;0;54940 ?;;;;;;1
101245;G;02-12-19;670;0;57390 ?;;;;;;1
101470;G;02-12-19;1.617;0;52500 ?;;;;;;1
101903;G;02-12-19;1.726;0;58400 ?;;;;;;1
102081;G;02-12-19;500;0;57390 ?;;;;;;1
210124;GX;02-12-19;18.025;0;56160 ?;;;;;;1
210124;GX;02-12-19;9.133;0;55130 ?;;;;;;1
210314;G;02-12-19;500;0;57390 ?;;;;;;1
210547;G;02-12-19;3.000;0;58400 ?;;;;;;1
211244;G;02-12-19;1.000;0;57390 ?;;;;;;1
211282;G;02-12-19;1.000;0;58400 ?;U;;;;;1
211465;G;02-12-19;500;0;57390 ?;;;;;;1
211560;GX;02-12-19;12.826;0;48760 ?;;;;;;1
211670;G;02-12-19;1.000;0;58400 ?;;;;;;1
211702;G;02-12-19;2.000;0;57390 ?;;;;;;1
211913;G;02-12-19;1.000;0;58400 ?;;;;;;1
212250;G;02-12-19;1.500;0;53500 ?;;;;;;1
212262;G;02-12-19;2.000;0;58400 ?;;;;;;1
212278;G;02-12-19;6.572;0;54940 ?;;;;;;1
212278;G;02-12-19;21.069;0;54940 ?;;;;;;1
212422;G;02-12-19;500;0;57390 ?;;;;;;1
212730;GX;02-12-19;100;0;56160 ?;;;;;;1
212945;G;02-12-19;2.132;0;57390 ?;;;;;;1
212947;G;02-12-19;1.000;0;58400 ?;;;;;;1
213128;G;02-12-19;1.000;0;57390 ?;;;;;;1
213276;G;02-12-19;1.000;0;58400 ?;;;;;;1
213418;G;02-12-19;1.130;0;52500 ?;;;;;;1
213848;G;02-12-19;500;0;58400 ?;U;;;;;1
214051;G;02-12-19;1.000;0;57390 ?;;;;;;1
214062;G;02-12-19;500;0;58400 ?;U;;;;;1
214070;G;02-12-19;1.200;0;52500 ?;;;;;;1
215032;GX;02-12-19;25;0;58610 ?;;;;;;1
215032;GX;02-12-19;25;0;57580 ?;;;;;;1
215032;GX;02-12-19;50;0;57580 ?;;;;;;1
215032;GX;02-12-19;50;0;57580 ?;;;;;;1
215032;GX;02-12-19;50;0;57580 ?;;;;;;1
215073;G;02-12-19;1.500;0;53500 ?;;;;;;1
215361;G;02-12-19;1.000;0;58400 ?;U;;;;;1
215378;G;02-12-19;1.200;0;53500 ?;;;;;;1
215449;G;02-12-19;2.272;0;58400 ?;;;;;;1
215777;G;02-12-19;500;0;57390 ?;;;;;;1
216285;GX;02-12-19;5.000;0;58610 ?;;;;;;1
216499;G;02-12-19;1.000;0;57390 ?;;;;;;1
216829;G;02-12-19;2.000;0;57390 ?;;;;;;1
217267;G;02-12-19;500;0;57390 ?;;;;;;1
217587;G;02-12-19;1.000;0;57390 ?;;;;;;1
218232;G;02-12-19;500;0;57390 ?;;;;;;1
218393;G;02-12-19;500;0;57390 ?;;;;;;1
218662;G;02-12-19;1.000;0;58400 ?;;;;;;1
218682;G;02-12-19;1.500;0;58400 ?;;;;;;1
218682;G;02-12-19;800;0;58400 ?;U;;;;;1
218924;GX;02-12-19;1.850;0;55180 ?;;;;;;1
219077;G;02-12-19;1.000;0;52500 ?;;;;;;1
219439;G;02-12-19;500;0;57390 ?;;;;;;1
219506;G;02-12-19;2.000;0;52500 ?;;;;;;1
219508;G;02-12-19;1.000;0;52500 ?;;;;;;1
219815;G;02-12-19;993;0;52490 ?;;;;;;1
219922;G;02-12-19;1.000;0;52500 ?;;;;;;1
219926;G;02-12-19;1.000;0;52500 ?;;;;;;1
219934;G;02-12-19;500;0;56850 ?;;;;;;1
219941;G;02-12-19;1.000;0;57390 ?;;;;;;1
219993;G;02-12-19;1.000;0;52500 ?;;;;;;1
220094;G;02-12-19;2.000;0;52000 ?;U;;;;;1
220443;G;02-12-19;1.000;0;52500 ?;;;;;;1
220444;G;02-12-19;1.300;0;52500 ?;;;;;;1
220450;G;02-12-19;1.500;0;52500 ?;;;;;;1
220704;G;02-12-19;992;0;57390 ?;;;;;;1
220715;G;02-12-19;1.000;0;52500 ?;;;;;;1
220786;G;02-12-19;2.000;0;57390 ?;;;;;;1
221138;G;02-12-19;500;0;56850 ?;;;;;;1
221752;G;02-12-19;1.366;0;57390 ?;;;;;;1
222167;G;02-12-19;996;0;57390 ?;;;;;;1
222240;G;02-12-19;600;0;57390 ?;;;;;;1
222377;G;02-12-19;500;0;58400 ?;U;;;;;1
222446;G;02-12-19;1.500;0;58400 ?;U;;;;;1
222537;G;02-12-19;500;0;57390 ?;;;;;;1
222700;G;02-12-19;2.000;0;55950 ?;U;;;;;1
222744;G;02-12-19;2.000;0;57540 ?;;;;;;1
222855;G;02-12-19;1.000;0;57390 ?;;;;;;1
222949;GX;02-12-19;3.675;0;52210 ?;;;;;;1
223160;G;02-12-19;1.500;0;52500 ?;;;;;;1
223171;G;02-12-19;3.000;0;53500 ?;U;;;;;1
224115;G;02-12-19;3.593;0;52000 ?;;;;;;1
224213;G;02-12-19;2.000;0;57390 ?;;;;;;1
224287;G;02-12-19;1.000;0;58400 ?;;;;;;1
224425;G;02-12-19;1.300;0;52490 ?;;;;;;1
224446;G;02-12-19;500;0;57390 ?;U;;;;;1
225064;G;02-12-19;500;0;56850 ?;;;;;;1
225291;G;02-12-19;1.000;0;58400 ?;U;;;;;1
225311;G;02-12-19;500;0;56850 ?;;;;;;1
225407;GX;02-12-19;75;0;57580 ?;;;;;;1
225421;G;02-12-19;2.000;0;51490 ?;;;;;;1
225719;G;02-12-19;1.000;0;54890 ?;;;;;;1
225819;G;02-12-19;1.000;0;55530 ?;;;;;;1
225868;G;02-12-19;500;0;56850 ?;;;;;;1
226013;G;02-12-19;1.500;0;58400 ?;;;;;;1
226041;G;02-12-19;500;0;57390 ?;;;;;;1
226145;G;02-12-19;1.000;0;58400 ?;;;;;;1
226189;G;02-12-19;1.000;0;55400 ?;;;;;;1
226311;G;02-12-19;2.200;0;57390 ?;;;;;;1
226421;G;02-12-19;1.500;0;57390 ?;;;;;;1
226576;G;02-12-19;1.000;0;57390 ?;;;;;;1
226607;G;02-12-19;1.000;0;58400 ?;;;;;;1
226829;G;02-12-19;1.000;0;55400 ?;;;;;;1
226957;G;02-12-19;1.000;0;57390 ?;;;;;;1
227023;G;02-12-19;1.000;0;57390 ?;U;;;;;1
227124;G;02-12-19;1.000;0;58400 ?;;;;;;1
227737;G;02-12-19;1.000;0;58400 ?;;;;;;1
227745;GX;02-12-19;5.000;0;57580 ?;;;;;;1
227917;G;02-12-19;500;0;58400 ?;U;;;;;1
228259;G;02-12-19;1.000;0;58400 ?;;;;;;1
228424;G;02-12-19;500;0;57390 ?;;;;;;1
228488;G;02-12-19;1.467;0;58400 ?;;;;;;1
228517;G;02-12-19;500;0;57390 ?;;;;;;1
228624;G;02-12-19;500;0;58400 ?;;;;;;1
228728;G;02-12-19;2.000;0;51390 ?;;;;;;1
228728;G;02-12-19;1.847;0;51390 ?;;;;;;1
228925;G;02-12-19;1.500;0;57390 ?;;;;;;1
229280;G;02-12-19;1.000;0;58400 ?;;;;;;1
229288;G;02-12-19;1.000;0;57390 ?;;;;;;1
229408;G;02-12-19;1.000;0;57390 ?;;;;;;1
229413;G;02-12-19;1.500;0;58400 ?;;;;;;1
229462;G;02-12-19;1.000;0;57390 ?;;;;;;1
229567;G;02-12-19;1.000;0;57390 ?;;;;;;1
229626;G;02-12-19;1.000;0;52500 ?;;;;;;1
229742;G;02-12-19;2.000;0;55950 ?;U;;;;;1
229827;G;02-12-19;1.000;0;53500 ?;;;;;;1
229861;G;02-12-19;1.000;0;57390 ?;;;;;;1
229879;G;02-12-19;2.000;0;58400 ?;;;;;;1
230016;G;02-12-19;1.000;0;57390 ?;;;;;;1
230065;G;02-12-19;1.000;0;52500 ?;;;;;;1
230084;G;02-12-19;1.971;0;58400 ?;;;;;;1
230169;G;02-12-19;1.000;0;58400 ?;;;;;;1
230200;G;02-12-19;1.551;0;52500 ?;;;;;;1
230201;G;02-12-19;2.000;0;52500 ?;;;;;;1
230203;G;02-12-19;1.000;0;52500 ?;;;;;;1
230392;G;02-12-19;1.000;0;51490 ?;;;;;;1
230420;G;02-12-19;500;0;57390 ?;;;;;;1
230605;G;02-12-19;1.000;0;52500 ?;;;;;;1
230754;G;02-12-19;1.000;0;52500 ?;;;;;;1
230974;G;02-12-19;827;0;57390 ?;;;;;;1
231043;G;02-12-19;500;0;57390 ?;;;;;;1
231083;G;02-12-19;500;0;54890 ?;;;;;;1
231200;G;02-12-19;3.929;0;50400 ?;;;;;;1
231231;G;02-12-19;500;0;57390 ?;;;;;;1
231250;GX;02-12-19;700;0;50590 ?;;;;;;1
231251;G;02-12-19;2.500;0;50400 ?;;;;;;1
231258;G;02-12-19;500;0;00000 ?;;;;;;1
231258;G;02-12-19;500;0;54890 ?;;;;;;1
231327;G;02-12-19;971;0;52500 ?;;;;;;1
231448;G;02-12-19;1.000;0;52500 ?;;;;;;1
231512;G;02-12-19;2.500;0;57390 ?;;;;;;1
231563;G;02-12-19;500;0;57390 ?;;;;;;1
231880;G;02-12-19;1.000;0;57390 ?;;;;;;1
231987;G;02-12-19;1.821;0;57390 ?;;;;;;1
232040;G;02-12-19;1.000;0;58400 ?;U;;;;;1
232045;G;02-12-19;1.200;0;52490 ?;;;;;;1
232190;G;02-12-19;1.000;0;58400 ?;;;;;;1
232465;G;02-12-19;1.000;0;58400 ?;;;;;;1
232679;G;02-12-19;500;0;57390 ?;;;;;;1
232698;G;02-12-19;989;0;58400 ?;;;;;;1
232715;G;02-12-19;2.000;0;57390 ?;;;;;;1
232813;G;02-12-19;1.409;0;58400 ?;;;;;;1
232859;G;02-12-19;1.000;0;58400 ?;;;;;;1
233138;G;02-12-19;500;0;55400 ?;;;;;;1
233509;G;02-12-19;500;0;57390 ?;;;;;;1
233561;G;02-12-19;1.445;0;52500 ?;;;;;;1
233675;G;02-12-19;1.000;0;57390 ?;;;;;;1
233741;GX;02-12-19;50;0;58610 ?;;;;;;1
